timestamp,direction,sensor_id
2023-01-02T05:46:20.710Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T06:45:38.767Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T06:50:39.984Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T07:08:43.755Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T07:46:03.359Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T07:49:38.676Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T08:00:23.316Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T08:05:46.868Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T08:09:09.669Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T08:31:21.813Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T08:32:58.494Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T08:47:06.041Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T08:54:40.534Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T08:54:54.517Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T08:56:14.237Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T09:02:17.973Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T09:09:51.077Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T09:12:07.903Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T09:16:32.288Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T09:19:15.240Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T09:22:05.574Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T09:25:47.082Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T09:31:25.457Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T09:32:35.235Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T09:45:45.433Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T09:50:06.025Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T09:50:16.070Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T10:01:09.285Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T10:02:09.847Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T10:07:45.505Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T10:11:40.990Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T10:18:05.064Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T10:20:48.113Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T10:23:47.497Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T10:26:17.763Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T10:30:09.827Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T10:32:28.822Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T10:39:09.747Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T10:39:13.687Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T10:43:39.379Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T10:55:44.746Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T10:58:08.839Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T10:58:23.475Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T11:02:58.399Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T11:05:17.263Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T11:07:25.415Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T11:16:30.194Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T11:16:50.863Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T11:20:20.800Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T11:31:14.496Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T11:40:39.935Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T11:48:54.654Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T11:49:04.366Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T11:51:47.161Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T11:56:03.248Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T12:09:29.800Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T12:12:32.682Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T12:45:55.839Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T12:47:33.488Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T12:59:38.050Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T13:01:25.319Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T13:01:48.712Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T13:27:53.785Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T13:31:23.137Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T14:00:45.962Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T14:03:19.982Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T14:04:46.237Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T14:09:49.642Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T14:12:53.305Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T14:15:10.327Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T14:18:41.728Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T14:20:25.449Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T14:31:45.169Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T14:32:56.730Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T14:35:10.132Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T14:59:10.454Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T15:16:59.754Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T15:18:54.799Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T15:26:15.462Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T16:00:36.829Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T16:13:59.524Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T16:20:24.893Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T16:24:23.396Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T16:30:31.982Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T16:31:29.398Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T16:44:16.375Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T16:46:10.228Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T16:49:12.862Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T16:59:26.084Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T17:45:53.245Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T17:54:09.395Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T17:57:52.842Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T18:03:07.378Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T18:05:47.396Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T18:16:35.296Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T18:45:47.003Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T18:49:41.787Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T19:00:20.247Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T19:01:50.334Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T20:15:13.522Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T20:45:16.282Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T20:46:34.605Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-02T20:56:50.972Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T05:47:56.351Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T06:55:03.381Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T06:57:07.008Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T07:00:12.805Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T07:02:26.862Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T07:46:49.163Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T07:49:04.484Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T08:00:24.248Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T08:05:36.496Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T08:16:48.682Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T08:16:52.313Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T08:17:38.767Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T08:46:37.586Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T08:56:30.175Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T08:59:35.391Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T09:00:03.232Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T09:16:11.093Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T09:29:42.934Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T09:30:09.232Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T09:31:41.740Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T09:41:23.536Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T10:00:50.206Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T10:15:58.034Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T10:28:04.705Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T10:49:30.673Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T10:56:32.596Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T11:03:59.528Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T11:08:56.723Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T11:12:39.390Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T11:14:22.113Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T11:17:20.611Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T11:32:40.658Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T11:34:47.682Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T11:46:11.655Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T11:48:38.114Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T11:51:02.763Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T11:55:12.202Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T12:00:27.600Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T12:00:49.433Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T12:04:35.926Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T12:15:23.200Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T12:20:48.756Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T12:24:02.129Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T12:31:10.949Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T12:36:37.789Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T12:39:22.002Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T12:46:04.574Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T12:56:25.172Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T12:58:00.899Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T13:01:06.891Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T13:01:48.341Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T13:15:59.056Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T13:17:59.587Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T13:49:17.064Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T14:00:15.565Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T14:06:34.738Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T14:07:56.277Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T14:13:52.223Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T14:15:33.570Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T14:20:49.860Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T14:22:45.638Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T14:22:58.814Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T14:33:42.431Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T14:37:21.815Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T14:39:12.340Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T15:00:28.209Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T15:00:57.999Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T15:03:01.885Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T15:15:33.716Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T15:16:11.525Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T15:19:10.410Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T15:19:45.857Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T15:21:41.933Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T15:35:12.042Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T15:40:55.706Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T15:46:17.745Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T15:49:25.755Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T15:49:43.251Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T16:00:26.077Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T16:01:13.830Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T16:09:04.269Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T16:13:49.470Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T16:14:42.894Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T16:16:24.977Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T16:46:18.122Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T16:48:33.062Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T16:58:43.983Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T17:09:21.081Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T17:45:57.606Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T17:46:37.117Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T17:49:27.762Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T18:31:17.673Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T18:56:45.606Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T19:47:45.627Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T20:45:38.740Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T20:46:42.612Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-03T20:47:51.265Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-04T05:46:18.404Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-04T05:55:41.782Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-04T06:47:41.744Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-04T06:49:26.783Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-04T07:00:53.245Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-04T07:46:31.707Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-04T07:51:39.321Z,IN,afg0tduxhvwwx0yfjlxix9d9
2023-01-04T08:12:11.852Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-04T08:15:31.152Z,OUT,afg0tduxhvwwx0yfjlxix9d9
2023-01-04T08:17:25.313Z,OUT,afg0tduxhvwwx0yfjlxix9d9
