timestamp,door_open,sensor_id
2023-01-02T06:24:45.534Z,true,xfv364kd5lv58to3z8cp5a2q
2023-01-05T20:44:46.615Z,false,xfv364kd5lv58to3z8cp5a2q
2023-01-07T06:53:16.000Z,true,xfv364kd5lv58to3z8cp5a2q
2023-01-07T19:21:43.000Z,false,xfv364kd5lv58to3z8cp5a2q
2023-01-07T19:30:28.000Z,true,xfv364kd5lv58to3z8cp5a2q
2023-01-07T20:41:29.364Z,false,xfv364kd5lv58to3z8cp5a2q
2023-01-09T06:26:53.000Z,true,xfv364kd5lv58to3z8cp5a2q
2023-01-23T20:53:12.041Z,false,xfv364kd5lv58to3z8cp5a2q
2023-01-24T06:30:59.000Z,true,xfv364kd5lv58to3z8cp5a2q
2023-01-24T12:15:16.000Z,false,xfv364kd5lv58to3z8cp5a2q
2023-01-24T13:41:14.000Z,true,xfv364kd5lv58to3z8cp5a2q
2023-01-24T19:50:43.809Z,false,xfv364kd5lv58to3z8cp5a2q
2023-01-25T06:12:51.915Z,true,xfv364kd5lv58to3z8cp5a2q
2023-01-25T12:09:52.742Z,false,xfv364kd5lv58to3z8cp5a2q
2023-01-25T13:32:36.000Z,true,xfv364kd5lv58to3z8cp5a2q
2023-01-25T17:14:23.960Z,false,xfv364kd5lv58to3z8cp5a2q
2023-01-25T17:21:52.000Z,true,xfv364kd5lv58to3z8cp5a2q
2023-01-25T17:28:42.615Z,false,xfv364kd5lv58to3z8cp5a2q
2023-01-26T06:35:48.384Z,true,xfv364kd5lv58to3z8cp5a2q
2023-01-27T17:24:48.536Z,false,xfv364kd5lv58to3z8cp5a2q
2023-01-28T06:12:23.000Z,true,xfv364kd5lv58to3z8cp5a2q
2023-01-28T19:21:03.136Z,false,xfv364kd5lv58to3z8cp5a2q
2023-01-30T06:00:05.000Z,true,xfv364kd5lv58to3z8cp5a2q
2023-01-31T19:12:01.000Z,false,xfv364kd5lv58to3z8cp5a2q
2023-01-31T19:20:46.000Z,true,xfv364kd5lv58to3z8cp5a2q
2023-01-31T19:55:04.673Z,false,xfv364kd5lv58to3z8cp5a2q
2023-02-01T06:46:10.000Z,true,xfv364kd5lv58to3z8cp5a2q
2023-05-15T17:36:46.000Z,false,xfv364kd5lv58to3z8cp5a2q
2023-05-16T05:23:31.000Z,true,xfv364kd5lv58to3z8cp5a2q
2023-05-17T11:15:42.240Z,false,xfv364kd5lv58to3z8cp5a2q
2023-05-17T12:06:10.000Z,true,xfv364kd5lv58to3z8cp5a2q
2023-05-17T19:51:56.794Z,false,xfv364kd5lv58to3z8cp5a2q
2023-05-19T05:08:20.000Z,true,xfv364kd5lv58to3z8cp5a2q
2023-05-19T16:21:14.000Z,false,xfv364kd5lv58to3z8cp5a2q
2023-05-20T05:47:43.000Z,true,xfv364kd5lv58to3z8cp5a2q
2023-05-31T18:36:19.000Z,false,xfv364kd5lv58to3z8cp5a2q
2023-05-31T18:45:39.174Z,true,xfv364kd5lv58to3z8cp5a2q
2023-06-01T18:44:38.000Z,false,xfv364kd5lv58to3z8cp5a2q
2023-06-02T05:40:04.000Z,true,xfv364kd5lv58to3z8cp5a2q
2023-06-02T11:37:12.000Z,false,xfv364kd5lv58to3z8cp5a2q
2023-06-02T12:17:55.328Z,true,xfv364kd5lv58to3z8cp5a2q
2023-06-02T13:44:14.000Z,false,xfv364kd5lv58to3z8cp5a2q
2023-06-02T13:50:59.000Z,true,xfv364kd5lv58to3z8cp5a2q
2023-06-02T14:53:01.000Z,false,xfv364kd5lv58to3z8cp5a2q
2023-06-02T16:46:59.000Z,true,xfv364kd5lv58to3z8cp5a2q
2023-06-03T11:48:35.612Z,false,xfv364kd5lv58to3z8cp5a2q
2023-06-03T12:02:32.000Z,true,xfv364kd5lv58to3z8cp5a2q
2023-06-03T17:43:45.000Z,false,xfv364kd5lv58to3z8cp5a2q
2023-06-05T05:07:43.000Z,true,xfv364kd5lv58to3z8cp5a2q
2023-06-05T18:12:07.000Z,false,xfv364kd5lv58to3z8cp5a2q
2023-06-06T05:56:36.079Z,true,xfv364kd5lv58to3z8cp5a2q
2023-06-06T10:49:33.659Z,false,xfv364kd5lv58to3z8cp5a2q
2023-06-06T12:05:53.000Z,true,xfv364kd5lv58to3z8cp5a2q
2023-06-06T13:08:55.000Z,false,xfv364kd5lv58to3z8cp5a2q
2023-06-06T13:13:40.000Z,true,xfv364kd5lv58to3z8cp5a2q
2023-06-06T17:03:31.000Z,false,xfv364kd5lv58to3z8cp5a2q
2023-06-07T05:49:35.000Z,true,xfv364kd5lv58to3z8cp5a2q
2023-06-07T19:52:41.172Z,false,xfv364kd5lv58to3z8cp5a2q
2023-06-08T05:38:40.000Z,true,xfv364kd5lv58to3z8cp5a2q
2023-06-10T19:25:32.985Z,false,xfv364kd5lv58to3z8cp5a2q
2023-06-10T19:37:52.000Z,true,xfv364kd5lv58to3z8cp5a2q
2023-06-10T19:54:20.103Z,false,xfv364kd5lv58to3z8cp5a2q
2023-06-12T05:03:46.000Z,true,xfv364kd5lv58to3z8cp5a2q
2023-06-17T19:56:59.267Z,false,xfv364kd5lv58to3z8cp5a2q
2023-06-19T05:04:50.549Z,true,xfv364kd5lv58to3z8cp5a2q
2023-06-20T11:06:06.000Z,false,xfv364kd5lv58to3z8cp5a2q
2023-06-20T12:19:20.000Z,true,xfv364kd5lv58to3z8cp5a2q
2023-06-20T16:57:45.808Z,false,xfv364kd5lv58to3z8cp5a2q
2023-06-21T05:48:09.242Z,true,xfv364kd5lv58to3z8cp5a2q
2023-07-01T18:04:13.668Z,false,xfv364kd5lv58to3z8cp5a2q
2023-07-03T05:09:00.000Z,true,xfv364kd5lv58to3z8cp5a2q
2023-07-03T18:28:36.000Z,false,xfv364kd5lv58to3z8cp5a2q
2023-07-04T05:31:23.000Z,true,xfv364kd5lv58to3z8cp5a2q
2023-07-04T17:05:26.718Z,false,xfv364kd5lv58to3z8cp5a2q
2023-07-05T05:46:35.000Z,true,xfv364kd5lv58to3z8cp5a2q
2023-07-05T06:41:40.000Z,false,xfv364kd5lv58to3z8cp5a2q
2023-07-05T06:46:00.254Z,true,xfv364kd5lv58to3z8cp5a2q
2023-10-07T18:10:55.000Z,false,xfv364kd5lv58to3z8cp5a2q
2023-10-09T05:38:04.000Z,true,xfv364kd5lv58to3z8cp5a2q
2023-10-10T20:01:22.061Z,false,xfv364kd5lv58to3z8cp5a2q
2023-10-11T05:19:33.000Z,true,xfv364kd5lv58to3z8cp5a2q
