timestamp,direction,sensor_id
2023-01-02T06:44:26.000Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-02T07:49:30.000Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-02T07:49:47.224Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-02T08:07:49.000Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-02T08:13:49.000Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-02T08:14:00.140Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-02T08:14:00.892Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-02T08:14:13.362Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-02T08:44:36.000Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-02T09:19:23.121Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-02T09:19:33.599Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-02T09:19:42.929Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-02T09:19:46.000Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-02T10:49:20.000Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-02T11:07:45.000Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-02T11:07:55.214Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-02T11:32:38.000Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-02T12:33:51.000Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-02T13:02:10.276Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-02T13:02:21.000Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-02T13:02:49.690Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-02T13:11:30.000Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-02T14:22:11.157Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-02T14:22:27.000Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-02T14:25:38.903Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-02T14:25:42.000Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-02T15:02:49.000Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-02T15:03:11.671Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-02T15:03:11.854Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-02T16:50:49.000Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-02T17:35:57.000Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-02T17:35:59.464Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-02T17:38:35.000Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-02T17:41:57.000Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-02T18:29:37.000Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-02T18:29:37.438Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-02T18:29:44.740Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-02T19:03:39.430Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-02T19:03:40.840Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-02T19:03:55.361Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-02T19:04:04.000Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-02T20:46:20.055Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-02T20:46:37.410Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-03T06:15:11.000Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-03T07:10:49.000Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-03T07:11:08.799Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-03T08:34:27.000Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-03T09:29:50.970Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-03T09:29:58.000Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-03T10:49:39.000Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-03T10:49:39.201Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-03T11:44:53.032Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-03T11:45:11.759Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-03T11:45:12.000Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-03T11:51:47.293Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-03T11:51:57.000Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-03T12:59:54.000Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-03T13:41:43.659Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-03T13:42:11.000Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-03T13:56:59.000Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-03T14:31:22.000Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-03T14:31:30.797Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-03T14:31:58.174Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-03T14:32:17.979Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-03T14:32:27.087Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-03T15:02:40.695Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-03T15:02:49.000Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-03T16:03:56.000Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-03T17:58:11.000Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-03T18:50:03.000Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-03T19:36:36.000Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-03T19:36:52.594Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-03T21:03:32.742Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-04T06:54:37.671Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-04T06:55:01.000Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-04T06:55:04.344Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-04T06:55:12.053Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-04T07:19:53.157Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-04T07:19:54.029Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-04T07:19:55.000Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-04T07:20:03.487Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-04T08:28:21.000Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-04T09:06:22.000Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-04T10:37:37.615Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-04T10:37:57.999Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-04T10:38:05.000Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-04T11:16:04.265Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-04T11:16:14.192Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-04T11:16:34.000Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-04T11:54:27.000Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-04T12:15:09.000Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-04T13:19:03.000Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-04T13:19:32.531Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-04T14:12:05.000Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-04T14:57:42.000Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-04T15:09:36.000Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-04T16:06:58.137Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-04T16:07:15.607Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-04T16:07:16.000Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-04T16:07:26.686Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-04T17:03:24.899Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-04T17:03:53.000Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-04T17:03:55.962Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-04T18:42:16.000Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-04T18:42:38.570Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-04T18:42:44.314Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-04T19:36:47.000Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-04T20:50:22.021Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-04T20:50:26.633Z,OUT,pxq97vr3gguktyqve7jr2ohs
2023-01-05T06:16:28.000Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-05T07:38:30.420Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-05T07:38:40.000Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-05T07:39:08.780Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-05T08:21:23.000Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-05T09:38:18.000Z,IN,pxq97vr3gguktyqve7jr2ohs
2023-01-05T10:14:48.000Z,IN,pxq97vr3gguktyqve7jr2ohs
